Emotion,Time Step
surprise,107.04
fear,107.08
fear,107.12
surprise,107.16
surprise,107.2
surprise,107.28
sad,107.32
sad,107.4
sad,107.44
fear,107.48
fear,107.52
surprise,107.56
surprise,107.6
sad,107.64
surprise,107.68
fear,107.72
surprise,107.76
surprise,107.8
sad,107.84
sad,107.88
surprise,107.92
sad,107.96
sad,108.0
surprise,108.04
surprise,108.08
surprise,108.12
surprise,108.16
sad,108.2
surprise,108.24
fear,108.28
surprise,108.32
sad,108.36
sad,108.4
sad,108.44
surprise,108.48
sad,108.52
sad,108.56
surprise,108.64
fear,108.68
sad,108.72
surprise,108.8
fear,108.84
sad,108.88
sad,108.92
fear,108.96
fear,109.0
fear,109.04
fear,109.08
fear,109.12
sad,109.16
fear,109.2
fear,109.24
fear,109.28
fear,109.32
fear,109.36
sad,109.4
fear,109.44
sad,109.48
fear,109.52
fear,109.56
sad,109.6
sad,109.64
sad,109.68
fear,109.72
fear,109.76
fear,109.8
fear,109.84
fear,109.88
fear,109.92
sad,109.96
fear,110.0
neutral,110.04
neutral,110.08
fear,110.12
fear,110.16
happy,110.2
happy,110.24
happy,110.28
fear,110.32
happy,110.36
happy,110.4
fear,110.44
fear,110.48
fear,110.52
fear,110.56
fear,110.6
fear,110.64
sad,110.68
sad,110.72
sad,110.76
sad,110.8
sad,110.84
sad,110.88
sad,110.92
sad,110.96
sad,111.0
sad,111.04
sad,111.08
sad,111.12
happy,111.16
sad,111.2
sad,111.24
sad,111.28
sad,111.32
sad,111.36
sad,111.4
sad,111.44
fear,111.48
neutral,111.52
angry,111.56
angry,111.6
angry,111.64
fear,111.68
sad,111.72
sad,111.76
sad,111.8
fear,111.84
sad,111.88
sad,111.92
sad,111.96
sad,112.0
sad,112.04
sad,112.08
sad,112.12
sad,112.16
sad,112.2
sad,112.24
sad,112.28
sad,112.32
sad,112.36
sad,112.4
sad,112.44
sad,112.48
sad,112.52
sad,112.56
sad,112.6
sad,112.64
sad,112.68
sad,112.72
sad,112.76
sad,112.8
sad,112.84
sad,112.88
sad,112.92
sad,112.96
sad,113.0
sad,113.04
sad,113.08
sad,113.12
sad,113.16
sad,113.2
sad,113.24
sad,113.28
sad,113.32
sad,113.36
sad,113.4
sad,113.44
sad,113.48
sad,113.52
sad,113.56
sad,113.6
sad,113.64
sad,113.68
sad,113.76
sad,113.8
sad,113.84
sad,113.88
sad,113.92
sad,114.0
sad,114.04
sad,114.08
sad,114.12
sad,114.16
sad,114.2
sad,114.24
sad,114.28
sad,114.32
sad,114.36
sad,114.4
fear,114.44
fear,114.48
sad,114.52
sad,114.56
sad,114.6
sad,114.64
sad,114.68
sad,114.72
sad,114.76
sad,114.8
sad,114.84
sad,114.88
sad,114.92
sad,114.96
sad,115.0
sad,115.04
sad,115.08
sad,115.12
sad,115.16
sad,115.2
sad,115.24
sad,115.28
sad,115.32
sad,115.36
sad,115.4
sad,115.44
sad,115.48
sad,115.52
sad,115.56
sad,115.6
sad,115.64
sad,115.68
sad,115.72
sad,115.76
sad,115.8
sad,115.84
sad,115.88
sad,115.92
sad,115.96
sad,116.0
sad,116.04
sad,116.08
sad,116.12
fear,116.16
sad,116.2
fear,116.24
sad,116.28
sad,116.32
sad,116.36
sad,116.4
sad,116.44
sad,116.48
fear,116.52
sad,116.56
sad,116.6
sad,116.64
sad,116.68
sad,116.72
sad,116.76
sad,116.8
sad,116.84
sad,116.88
sad,116.92
sad,116.96
sad,117.0
sad,117.04
sad,117.08
sad,117.12
sad,117.16
sad,117.2
sad,117.24
sad,117.28
sad,117.32
sad,117.36
sad,117.4
sad,117.44
sad,117.48
sad,117.52
sad,117.56
sad,117.6
sad,117.64
sad,117.68
sad,117.72
sad,117.76
sad,117.8
sad,117.84
sad,117.88
sad,117.92
sad,117.96
fear,118.0
sad,118.04
sad,118.08
sad,118.12
sad,118.16
sad,118.2
sad,118.24
sad,118.28
sad,118.32
sad,118.36
sad,118.4
sad,118.44
sad,118.48
sad,118.52
sad,118.56
sad,118.6
sad,118.64
sad,118.68
sad,118.72
sad,118.76
sad,118.8
sad,118.84
sad,118.88
sad,118.92
sad,118.96
sad,119.0
sad,119.04
sad,119.08
sad,119.12
sad,119.16
sad,119.2
sad,119.24
sad,119.28
sad,119.32
sad,119.36
sad,119.4
sad,119.44
sad,119.48
sad,119.52
sad,119.56
sad,119.6
sad,119.64
sad,119.68
sad,119.72
sad,119.76
sad,119.8
sad,119.84
sad,119.88
sad,119.92
sad,119.96
sad,120.0
sad,120.04
sad,120.08
sad,120.12
sad,120.16
sad,120.2
sad,120.24
sad,120.28
sad,120.32
sad,120.36
sad,120.4
sad,120.44
sad,120.48
sad,120.52
sad,120.56
sad,120.6
sad,120.64
sad,120.68
sad,120.72
sad,120.76
sad,120.8
sad,120.84
sad,120.88
sad,120.92
sad,120.96
sad,121.0
sad,121.04
sad,121.08
sad,121.12
sad,121.16
sad,121.2
sad,121.24
sad,121.28
sad,121.32
sad,121.36
sad,121.4
sad,121.44
sad,121.48
sad,121.52
sad,121.56
sad,121.6
sad,121.64
sad,121.68
sad,121.72
sad,121.76
sad,121.8
sad,121.84
sad,121.88
sad,121.92
sad,121.96
sad,122.0
sad,122.04
sad,122.08
sad,122.12
sad,122.16
sad,122.2
angry,122.24
sad,122.28
sad,122.32
sad,122.36
sad,122.4
sad,122.44
sad,122.48
sad,122.52
sad,122.56
fear,122.6
sad,122.64
angry,122.68
sad,122.72
sad,122.76
sad,122.8
sad,122.84
sad,122.88
sad,122.92
sad,122.96
sad,123.0
sad,123.04
sad,123.08
sad,123.12
sad,123.16
sad,123.2
sad,123.24
sad,123.28
sad,123.32
sad,123.36
sad,123.4
sad,123.44
sad,123.48
sad,123.52
sad,123.56
sad,123.6
sad,123.64
sad,123.68
sad,123.72
sad,123.76
sad,123.8
sad,123.84
sad,123.88
sad,123.92
sad,123.96
sad,124.0
sad,124.04
sad,124.08
sad,124.12
sad,124.16
sad,124.2
sad,124.24
sad,124.28
sad,124.32
sad,124.36
sad,124.4
angry,124.44
fear,124.48
sad,124.52
sad,124.56
sad,124.6
angry,124.64
sad,124.68
angry,124.72
sad,124.76
fear,124.8
sad,124.84
sad,124.88
fear,124.92
fear,124.96
sad,125.0
fear,125.04
sad,125.08
fear,125.12
sad,125.16
sad,125.2
sad,125.24
sad,125.28
sad,125.32
sad,125.36
sad,125.4
sad,125.44
sad,125.48
sad,125.52
happy,125.56
sad,125.6
sad,125.64
sad,125.68
sad,125.72
sad,125.76
sad,125.8
sad,125.84
sad,125.88
sad,125.92
sad,125.96
sad,126.0
sad,126.0
sad,126.04
sad,126.08
sad,126.12
sad,126.16
sad,126.2
sad,126.28
sad,126.32
sad,126.36
sad,126.4
sad,126.44
sad,126.48
neutral,126.52
neutral,126.56
sad,126.6
neutral,126.64
sad,126.68
sad,126.72
sad,126.76
sad,126.8
fear,126.84
sad,126.88
fear,126.92
sad,126.96
sad,127.0
sad,127.04
sad,127.08
fear,127.12
sad,127.16
angry,127.2
sad,127.24
fear,127.28
sad,127.32
sad,127.36
fear,127.4
angry,127.44
angry,127.48
angry,127.52
sad,127.56
sad,127.6
sad,127.64
sad,127.68
angry,127.72
sad,127.76
sad,127.8
sad,127.84
sad,127.88
sad,127.92
sad,127.96
sad,128.0
sad,128.04
sad,128.08
sad,128.12
sad,128.16
sad,128.2
sad,128.24
sad,128.28
sad,128.32
sad,128.36
sad,128.4
sad,128.44
fear,128.48
sad,128.52
sad,128.56
sad,128.6
sad,128.64
sad,128.68
sad,128.72
sad,128.76
sad,128.8
sad,128.84
fear,128.88
fear,128.92
fear,128.96
fear,129.0
sad,129.04
sad,129.08
sad,129.12
sad,129.16
sad,129.2
sad,129.24
fear,129.28
sad,129.32
sad,129.36
fear,129.4
sad,129.44
sad,129.48
fear,129.52
sad,129.56
sad,129.6
sad,129.64
sad,129.68
sad,129.72
sad,129.76
sad,129.8
sad,129.84
sad,129.88
sad,129.92
sad,129.96
sad,130.0
sad,130.04
sad,130.08
sad,130.12
sad,130.16
sad,130.2
sad,130.24
sad,130.28
sad,130.32
sad,130.36
sad,130.4
sad,130.44
sad,130.48
sad,130.52
sad,130.56
sad,130.6
sad,130.64
sad,130.68
sad,130.72
sad,130.76
sad,130.8
sad,130.84
sad,130.88
sad,130.92
sad,130.96
sad,131.0
sad,131.04
fear,131.08
sad,131.12
sad,131.16
sad,131.2
sad,131.24
sad,131.28
sad,131.32
sad,131.36
sad,131.4
sad,131.44
sad,131.48
sad,131.52
sad,131.56
sad,131.6
sad,131.64
sad,131.68
sad,131.72
sad,131.76
sad,131.8
sad,131.84
sad,131.88
sad,131.92
sad,131.96
sad,132.0
sad,132.04
sad,132.08
sad,132.12
sad,132.16
sad,132.2
sad,132.24
sad,132.28
sad,132.32
sad,132.36
sad,132.4
sad,132.44
sad,132.48
sad,132.52
sad,132.56
sad,132.6
sad,132.64
sad,132.68
sad,132.72
sad,132.76
sad,132.8
sad,132.84
sad,132.88
sad,132.92
sad,132.96
sad,133.0
sad,133.04
sad,133.08
sad,133.12
sad,133.16
sad,133.2
sad,133.24
sad,133.28
sad,133.32
sad,133.36
sad,133.4
sad,133.44
sad,133.48
sad,133.52
sad,133.56
sad,133.6
sad,133.64
sad,133.68
sad,133.72
sad,133.76
sad,133.8
sad,133.84
sad,133.88
sad,133.92
sad,133.96
sad,134.0
sad,134.04
sad,134.08
sad,134.12
sad,134.16
sad,134.2
sad,134.24
sad,134.28
sad,134.36
sad,134.4
sad,134.44
sad,134.48
sad,134.52
sad,134.6
sad,134.64
sad,134.68
sad,134.72
sad,134.76
sad,134.8
sad,134.84
sad,134.88
sad,134.92
sad,134.96
sad,135.0
sad,135.04
sad,135.08
sad,135.12
sad,135.16
sad,135.2
sad,135.28
sad,135.32
sad,135.36
sad,135.4
sad,135.44
sad,135.48
sad,135.52
sad,135.56
sad,135.6
sad,135.64
sad,135.68
sad,135.72
sad,135.76
sad,135.8
sad,135.84
sad,135.88
sad,135.92
sad,135.96
sad,136.0
sad,136.04
sad,136.08
sad,136.12
sad,136.16
sad,136.2
sad,136.24
sad,136.28
sad,136.32
sad,136.36
sad,136.4
sad,136.44
sad,136.48
sad,136.52
sad,136.56
sad,136.6
sad,136.64
sad,136.68
sad,136.72
sad,136.76
sad,136.8
sad,136.84
sad,136.88
sad,136.92
sad,136.96
sad,137.0
sad,137.04
sad,137.08
sad,137.12
sad,137.16
sad,137.2
sad,137.24
sad,137.28
sad,137.32
sad,137.36
sad,137.4
sad,137.44
sad,137.48
sad,137.52
sad,137.56
sad,137.6
sad,137.64
sad,137.68
sad,137.72
sad,137.76
sad,137.8
sad,137.84
sad,137.88
sad,137.92
sad,137.96
sad,138.0
sad,138.04
sad,138.08
sad,138.12
sad,138.16
sad,138.2
sad,138.24
sad,138.28
sad,138.32
sad,138.36
sad,138.4
sad,138.44
sad,138.48
sad,138.52
sad,138.56
sad,138.6
sad,138.64
sad,138.68
sad,138.72
sad,138.76
sad,138.8
sad,138.84
sad,138.88
sad,138.92
sad,138.96
sad,139.0
sad,139.04
sad,139.08
sad,139.12
sad,139.16
sad,139.2
sad,139.24
sad,139.28
sad,139.32
sad,139.36
sad,139.4
sad,139.44
sad,139.48
sad,139.52
sad,139.56
sad,139.6
sad,139.64
sad,139.68
sad,139.72
sad,139.76
sad,139.8
sad,139.84
sad,139.88
sad,139.92
sad,139.96
sad,140.0
sad,140.04
sad,140.08
sad,140.12
sad,140.16
sad,140.2
sad,140.24
sad,140.28
sad,140.32
sad,140.36
sad,140.4
sad,140.44
sad,140.48
sad,140.52
sad,140.56
sad,140.6
sad,140.64
sad,140.68
sad,140.72
sad,140.76
sad,140.8
sad,140.84
sad,140.88
sad,140.92
sad,140.96
sad,141.0
sad,141.04
sad,141.08
sad,141.12
sad,141.16
sad,141.2
sad,141.24
sad,141.28
sad,141.32
sad,141.36
sad,141.4
sad,141.44
sad,141.48
sad,141.52
sad,141.56
sad,141.6
sad,141.64
sad,141.68
sad,141.72
fear,141.76
sad,141.8
sad,141.84
sad,141.88
sad,141.92
sad,141.96
fear,142.0
sad,142.04
sad,142.08
sad,142.12
sad,142.16
sad,142.2
sad,142.24
sad,142.28
sad,142.32
sad,142.36
sad,142.4
sad,142.44
sad,142.48
sad,142.52
sad,142.56
sad,142.6
sad,142.64
sad,142.68
sad,142.72
sad,142.76
sad,142.8
sad,142.84
sad,142.88
sad,142.92
sad,142.96
sad,143.0
sad,143.04
sad,143.08
sad,143.12
sad,143.16
sad,143.2
sad,143.24
sad,143.28
sad,143.32
sad,143.36
sad,143.4
sad,143.44
sad,143.48
sad,143.52
sad,143.56
sad,143.6
sad,143.64
sad,143.68
sad,143.72
sad,143.76
sad,143.8
sad,143.84
sad,143.88
sad,143.92
sad,143.96
sad,144.0
sad,144.04
sad,144.08
sad,144.12
sad,144.16
sad,144.2
sad,144.24
sad,144.28
sad,144.32
sad,144.36
sad,144.4
sad,144.44
sad,144.48
sad,144.52
angry,144.52
sad,144.56
sad,144.6
happy,144.6
sad,144.64
sad,144.68
sad,144.72
sad,144.76
sad,144.8
sad,144.84
sad,144.88
sad,144.92
sad,144.96
sad,144.96
sad,145.0
sad,145.04
sad,145.08
sad,145.12
sad,145.16
sad,145.2
sad,145.24
sad,145.28
sad,145.32
sad,145.36
sad,145.4
neutral,145.4
sad,145.52
sad,145.56
sad,145.6
sad,145.64
fear,145.68
sad,145.72
sad,145.76
sad,145.8
happy,145.8
sad,145.84
sad,145.88
sad,145.92
happy,145.92
sad,145.96
neutral,145.96
sad,146.0
neutral,146.0
sad,146.04
sad,146.04
sad,146.08
sad,146.12
sad,146.16
sad,146.2
sad,146.24
sad,146.28
sad,146.32
sad,146.36
sad,146.4
sad,146.44
sad,146.48
sad,146.52
sad,146.56
sad,146.6
sad,146.64
sad,146.68
sad,146.72
sad,146.76
sad,146.8
sad,146.84
sad,146.88
sad,146.92
sad,147.0
sad,147.04
sad,147.08
sad,147.12
sad,147.16
sad,147.2
sad,147.24
sad,147.28
sad,147.32
sad,147.36
sad,147.4
sad,147.44
sad,147.48
sad,147.52
sad,147.56
sad,147.6
sad,147.64
sad,147.68
sad,147.72
sad,147.76
sad,147.8
sad,147.84
sad,147.88
sad,147.92
sad,147.96
sad,148.0
sad,148.04
sad,148.08
sad,148.12
sad,148.16
sad,148.2
sad,148.24
sad,148.28
sad,148.32
sad,148.36
sad,148.4
sad,148.44
sad,148.48
sad,148.52
sad,148.56
sad,148.6
sad,148.64
sad,148.68
sad,148.72
sad,148.76
sad,148.8
sad,148.84
sad,148.88
sad,148.92
sad,148.96
sad,149.0
sad,149.04
sad,149.08
sad,149.12
sad,149.16
sad,149.2
sad,149.24
sad,149.28
sad,149.32
sad,149.36
sad,149.4
sad,149.44
sad,149.48
sad,149.52
sad,149.56
sad,149.6
sad,149.76
sad,149.92
sad,149.96
sad,150.0
sad,150.04
sad,150.08
sad,150.12
sad,150.16
sad,150.2
sad,150.24
sad,150.28
sad,150.36
sad,150.52
sad,150.56
sad,150.6
sad,150.64
sad,150.68
sad,150.72
sad,150.76
sad,150.8
sad,150.84
sad,150.88
sad,150.92
sad,150.96
sad,151.0
sad,151.08
sad,151.2
sad,151.52
sad,151.56
sad,151.68
sad,151.72
sad,151.8
sad,151.84
sad,151.88
sad,151.92
sad,151.96
sad,152.0
sad,152.04
sad,152.08
sad,152.12
sad,152.16
sad,152.2
sad,152.24
sad,152.28
sad,152.32
sad,152.36
sad,152.4
sad,152.44
sad,152.48
sad,152.52
sad,152.56
sad,152.6
sad,152.64
sad,152.68
sad,152.72
sad,152.76
sad,152.8
sad,152.84
sad,152.88
sad,152.92
sad,152.96
sad,153.0
sad,153.04
sad,153.08
sad,153.12
sad,153.16
sad,153.2
sad,153.24
sad,153.28
sad,153.32
sad,153.36
sad,153.4
sad,153.64
sad,153.68
sad,153.72
sad,153.8
sad,153.84
sad,153.88
sad,153.92
sad,154.0
sad,154.12
sad,154.2
sad,154.72
sad,155.2
sad,155.32
sad,155.4
sad,155.44
sad,155.48
sad,155.52
neutral,155.56
sad,155.6
sad,155.64
sad,155.68
sad,155.72
sad,155.76
angry,155.8
sad,155.84
happy,155.88
sad,155.92
sad,155.96
sad,156.0
happy,156.04
sad,156.08
sad,156.12
sad,156.16
sad,156.2
sad,156.24
sad,156.36
angry,156.4
fear,156.72
sad,156.76
sad,156.8
sad,156.84
sad,157.0
sad,157.12
sad,157.16
sad,157.2
sad,157.24
sad,157.28
sad,157.32
sad,157.36
sad,157.4
sad,157.44
sad,157.48
sad,157.52
sad,157.56
sad,157.6
sad,157.64
sad,157.68
sad,157.72
sad,157.76
sad,157.8
sad,157.84
sad,157.88
sad,157.92
sad,157.96
sad,158.0
sad,158.04
sad,158.08
sad,158.12
sad,158.16
sad,158.2
sad,158.24
sad,158.28
sad,158.32
sad,158.36
sad,158.4
sad,158.44
sad,158.48
sad,158.52
sad,158.56
sad,158.6
sad,158.64
sad,158.68
sad,158.72
sad,158.76
sad,158.8
sad,158.84
sad,158.88
fear,158.92
sad,158.96
sad,159.0
sad,159.04
sad,159.08
sad,159.12
angry,159.16
angry,159.2
angry,159.24
angry,159.28
angry,159.32
sad,159.36
angry,159.4
angry,159.44
sad,159.48
angry,159.52
angry,159.56
angry,159.6
angry,159.64
angry,159.68
angry,159.72
sad,159.76
fear,159.8
fear,159.84
fear,159.88
neutral,159.92
sad,159.96
angry,160.0
angry,160.04
angry,160.08
angry,160.12
angry,160.16
angry,160.2
angry,160.24
angry,160.28
angry,160.32
angry,160.36
angry,160.4
angry,160.44
angry,160.48
angry,160.52
sad,160.56
happy,160.6
sad,160.64
angry,160.68
angry,160.72
angry,160.76
angry,160.8
angry,160.8
angry,160.84
angry,160.88
angry,160.92
angry,160.96
angry,161.0
angry,161.04
angry,161.08
angry,161.12
angry,161.16
angry,161.2
happy,161.24
happy,161.28
angry,161.32
angry,161.36
angry,161.4
angry,161.44
angry,161.48
angry,161.52
angry,161.56
angry,161.6
angry,161.64
angry,161.68
angry,161.72
angry,161.76
angry,161.8
angry,161.84
angry,161.88
angry,161.92
angry,161.96
angry,162.0
angry,162.04
angry,162.08
angry,162.12
angry,162.16
angry,162.2
angry,162.24
angry,162.28
angry,162.32
happy,162.36
happy,162.36
sad,162.4
angry,162.44
angry,162.48
angry,162.52
angry,162.56
angry,162.6
angry,162.64
angry,162.68
angry,162.72
angry,162.76
angry,162.8
angry,162.84
angry,162.88
angry,162.92
angry,162.96
angry,163.0
angry,163.04
angry,163.08
angry,163.12
angry,163.16
angry,163.2
angry,163.24
angry,163.28
angry,163.32
angry,163.36
angry,163.4
angry,163.44
angry,163.48
angry,163.52
angry,163.56
angry,163.6
angry,163.64
angry,163.68
angry,163.72
angry,163.76
angry,163.8
angry,163.84
angry,163.88
angry,163.92
angry,163.96
angry,164.0
angry,164.04
angry,164.08
angry,164.12
angry,164.16
angry,164.2
angry,164.24
angry,164.28
angry,164.32
angry,164.36
angry,164.4
angry,164.44
fear,164.48
angry,164.52
sad,164.56
angry,164.6
angry,164.64
angry,164.68
angry,164.72
angry,164.76
neutral,164.76
angry,164.8
angry,164.84
neutral,164.84
angry,164.88
angry,164.92
angry,164.96
angry,165.0
neutral,165.0
angry,165.04
angry,165.08
angry,165.12
angry,165.16
angry,165.2
angry,165.24
angry,165.28
angry,165.32
angry,165.36
angry,165.4
angry,165.44
angry,165.48
angry,165.52
angry,165.56
sad,165.6
angry,165.64
sad,165.68
sad,165.72
angry,165.76
sad,165.8
sad,165.84
sad,165.88
sad,165.88
sad,165.92
angry,165.96
angry,166.0
angry,166.04
angry,166.08
angry,166.12
angry,166.16
neutral,166.2
sad,166.24
neutral,166.28
neutral,166.32
neutral,166.36
surprise,166.4
surprise,166.44
neutral,166.48
angry,166.52
fear,166.56
fear,166.6
fear,166.64
fear,166.68
fear,166.72
fear,166.76
fear,166.8
fear,166.84
fear,166.88
fear,166.92
fear,166.96
fear,167.0
fear,167.04
fear,167.08
surprise,167.12
fear,167.16
fear,167.2
fear,167.24
fear,167.28
angry,167.32
sad,167.32
fear,167.36
angry,167.4
angry,167.44
angry,167.48
happy,167.48
neutral,167.52
angry,167.52
sad,167.56
fear,167.6
neutral,167.64
fear,167.68
neutral,167.72
neutral,167.76
sad,167.8
neutral,167.84
neutral,167.88
neutral,167.92
neutral,167.96
fear,168.0
sad,168.04
sad,168.08
fear,168.12
angry,168.16
angry,168.2
fear,168.24
angry,168.28
angry,168.32
angry,168.36
angry,168.4
angry,168.44
angry,168.48
angry,168.52
angry,168.56
angry,168.6
angry,168.64
angry,168.68
angry,168.72
angry,168.76
angry,168.8
angry,168.84
angry,168.88
angry,168.92
angry,169.0
angry,169.04
neutral,169.08
angry,169.12
sad,170.24
neutral,171.4
happy,171.48
sad,171.56
neutral,171.6
neutral,171.64
neutral,171.68
neutral,171.72
neutral,171.76
happy,171.76
happy,171.8
angry,171.84
neutral,171.88
neutral,171.92
neutral,171.96
sad,172.0
angry,172.04
fear,172.08
angry,172.12
fear,172.16
fear,172.2
fear,172.24
happy,172.28
angry,172.32
angry,172.36
angry,172.4
angry,172.44
fear,172.48
angry,172.52
angry,172.56
fear,172.6
sad,172.64
fear,172.68
angry,172.72
angry,172.76
angry,172.8
angry,172.84
angry,172.88
happy,172.92
happy,172.96
happy,173.0
angry,173.04
angry,173.08
happy,173.12
happy,173.16
happy,173.2
happy,173.24
happy,173.28
angry,173.32
angry,173.36
angry,173.4
angry,173.44
happy,173.48
happy,173.52
fear,173.52
angry,173.56
angry,173.6
angry,173.64
angry,173.68
angry,173.72
angry,173.76
angry,173.8
angry,173.84
angry,173.88
angry,173.92
angry,173.96
angry,174.0
angry,174.04
angry,174.08
surprise,174.12
angry,174.16
angry,174.2
surprise,174.24
angry,174.28
angry,174.32
angry,174.36
happy,174.4
fear,174.44
fear,174.48
fear,174.52
fear,174.56
fear,174.6
fear,174.64
fear,174.68
fear,174.72
fear,174.76
fear,174.8
fear,174.84
fear,174.88
fear,174.92
fear,174.96
fear,175.0
fear,175.04
fear,175.08
fear,175.12
fear,175.16
fear,175.2
angry,175.24
angry,175.28
fear,175.32
angry,175.36
angry,175.4
angry,175.44
angry,175.48
angry,175.52
angry,175.56
angry,175.6
angry,175.64
angry,175.68
fear,175.72
fear,175.76
fear,175.8
angry,175.84
fear,175.88
angry,175.92
angry,175.96
angry,176.0
angry,176.04
angry,176.08
fear,176.12
angry,176.16
fear,176.2
fear,176.24
angry,176.28
fear,176.32
angry,176.36
fear,176.4
sad,176.44
fear,176.48
fear,176.52
fear,176.56
sad,176.6
fear,176.64
angry,176.68
fear,176.72
angry,176.76
fear,176.8
fear,176.84
sad,176.88
angry,176.92
angry,176.96
fear,177.0
fear,177.04
fear,177.08
fear,177.12
fear,177.16
fear,177.2
fear,177.24
sad,177.28
sad,177.32
angry,177.48
sad,177.52
angry,177.56
sad,177.6
angry,177.64
angry,177.84
angry,177.88
sad,177.92
angry,177.96
fear,178.0
angry,178.04
fear,178.08
fear,178.12
sad,178.16
sad,178.2
fear,178.24
fear,178.28
fear,178.32
fear,178.36
sad,178.4
fear,178.44
fear,178.48
fear,178.52
fear,178.56
fear,178.6
angry,178.64
angry,178.68
angry,178.72
angry,178.76
angry,178.8
surprise,178.84
angry,178.88
fear,178.92
surprise,178.96
fear,179.0
angry,179.04
surprise,179.08
surprise,179.12
angry,179.16
angry,179.2
angry,179.24
surprise,179.28
angry,179.32
angry,179.36
angry,179.4
angry,179.44
fear,179.48
fear,179.52
angry,179.56
sad,179.6
sad,179.64
sad,179.68
fear,179.72
sad,179.76
angry,179.8
neutral,179.8
angry,179.84
neutral,179.84
angry,179.88
neutral,179.88
sad,179.92
neutral,179.92
fear,179.96
neutral,179.96
sad,180.0
neutral,180.0
angry,180.04
happy,180.04
angry,180.08
neutral,180.08
angry,180.12
happy,180.12
angry,180.16
happy,180.16
angry,180.2
happy,180.2
angry,180.24
happy,180.24
angry,180.28
happy,180.28
angry,180.32
neutral,180.32
angry,180.36
happy,180.36
angry,180.4
neutral,180.4
angry,180.44
neutral,180.44
angry,180.48
fear,180.48
happy,180.48
angry,180.52
happy,180.52
angry,180.56
happy,180.56
angry,180.6
happy,180.6
angry,180.6
angry,180.64
happy,180.64
angry,180.68
neutral,180.68
angry,180.72
neutral,180.72
angry,180.76
angry,180.8
angry,180.84
neutral,180.84
angry,180.88
neutral,180.88
angry,180.92
sad,180.96
happy,181.0
neutral,181.0
angry,181.04
happy,181.04
sad,181.04
angry,181.08
sad,181.12
sad,181.16
sad,181.2
sad,181.24
angry,181.28
sad,181.32
sad,181.32
sad,181.36
angry,181.4
sad,181.44
sad,181.48
angry,181.52
angry,181.56
angry,181.6
happy,181.6
angry,181.64
angry,181.68
angry,181.72
sad,181.76
angry,181.8
angry,181.84
angry,181.88
sad,181.92
sad,181.96
fear,182.0
angry,182.04
angry,182.08
fear,182.12
sad,182.16
angry,182.2
angry,182.24
angry,182.28
fear,182.32
sad,182.36
sad,182.4
angry,182.44
angry,182.48
angry,182.52
angry,182.56
surprise,182.6
surprise,182.64
surprise,182.68
surprise,182.72
surprise,182.76
surprise,182.8
surprise,182.84
surprise,182.88
surprise,182.92
surprise,182.96
surprise,183.0
surprise,183.04
surprise,183.08
surprise,183.12
surprise,183.16
surprise,183.2
surprise,183.24
happy,183.24
surprise,183.28
happy,183.28
surprise,183.32
surprise,183.36
surprise,183.4
happy,183.4
surprise,183.44
surprise,183.48
surprise,183.52
surprise,183.56
surprise,183.6
neutral,183.6
surprise,183.64
neutral,183.68
happy,183.68
surprise,183.72
surprise,183.76
surprise,183.8
angry,183.84
angry,183.88
neutral,183.88
happy,183.88
angry,183.92
happy,183.92
angry,183.96
happy,183.96
fear,184.0
surprise,184.04
surprise,184.08
surprise,184.12
sad,184.16
angry,184.2
surprise,184.24
surprise,184.28
angry,184.32
surprise,184.36
surprise,184.4
angry,184.44
angry,184.48
happy,184.52
angry,184.56
angry,184.76
neutral,184.84
happy,184.92
happy,185.84
happy,185.88
happy,185.92
happy,185.96
happy,186.0
happy,186.08
neutral,186.28
neutral,186.44
happy,186.6
happy,186.64
angry,186.68
happy,187.28
happy,187.32
happy,187.36
happy,187.6
happy,187.64
happy,187.76
neutral,188.92
surprise,188.96
neutral,189.0
neutral,189.04
sad,189.04
neutral,189.08
angry,189.12
angry,189.16
sad,189.2
surprise,189.24
surprise,189.28
surprise,189.32
surprise,189.36
surprise,189.4
surprise,189.44
surprise,189.48
angry,189.52
fear,189.56
sad,189.6
fear,189.72
fear,189.84
neutral,189.88
surprise,189.92
surprise,189.96
surprise,190.0
surprise,190.04
surprise,190.08
surprise,190.12
surprise,190.16
sad,190.2
neutral,190.24
fear,190.28
fear,190.32
fear,190.36
sad,190.4
sad,190.44
fear,190.48
neutral,190.52
neutral,190.56
neutral,190.6
neutral,190.64
neutral,190.68
neutral,190.72
neutral,190.76
neutral,190.8
neutral,190.84
neutral,190.88
neutral,190.92
fear,190.96
fear,191.0
fear,191.04
surprise,191.08
surprise,191.12
surprise,191.16
surprise,191.2
surprise,191.24
surprise,191.28
surprise,191.32
surprise,191.36
surprise,191.4
surprise,191.44
surprise,191.48
surprise,191.52
surprise,191.56
surprise,191.6
surprise,191.64
surprise,191.68
surprise,191.72
surprise,191.76
surprise,191.8
sad,191.84
fear,191.88
sad,191.92
sad,191.96
sad,192.0
sad,192.04
sad,192.08
sad,192.12
sad,192.16
sad,192.2
sad,192.24
surprise,192.28
fear,192.32
sad,192.36
surprise,192.4
surprise,192.44
surprise,192.48
surprise,192.52
surprise,192.56
surprise,192.6
surprise,192.64
surprise,192.68
sad,192.72
surprise,192.76
surprise,192.8
surprise,192.84
fear,192.88
happy,192.92
angry,192.96
fear,193.0
