Timestamp,AUDIO_CHEAT
1970-01-01 05:30:18.610522,0
1970-01-01 05:30:18.636825,0
1970-01-01 05:30:18.663129,0
1970-01-01 05:30:18.689433,0
1970-01-01 05:30:18.715737,0
1970-01-01 05:30:18.742041,0
1970-01-01 05:30:18.768345,0
1970-01-01 05:30:18.794649,0
1970-01-01 05:30:18.820952,0
1970-01-01 05:30:18.847256,0
1970-01-01 05:30:18.873560,0
1970-01-01 05:30:18.899864,0
1970-01-01 05:30:18.926168,0
1970-01-01 05:30:18.952472,0
1970-01-01 05:30:18.978776,0
1970-01-01 05:30:19.005079,0
1970-01-01 05:30:19.031383,0
1970-01-01 05:30:19.057687,0
1970-01-01 05:30:19.083991,0
1970-01-01 05:30:19.110295,0
1970-01-01 05:30:19.136599,0
1970-01-01 05:30:19.162902,0
1970-01-01 05:30:19.189206,0
1970-01-01 05:30:19.215510,0
1970-01-01 05:30:19.241814,0
1970-01-01 05:30:19.268118,0
1970-01-01 05:30:19.294422,0
1970-01-01 05:30:19.320726,0
1970-01-01 05:30:19.347029,0
1970-01-01 05:30:19.373333,0
1970-01-01 05:30:19.399637,0
1970-01-01 05:30:19.425941,0
1970-01-01 05:30:19.452245,0
1970-01-01 05:30:19.478549,0
1970-01-01 05:30:19.504853,0
1970-01-01 05:30:19.531156,0
1970-01-01 05:30:19.557460,0
1970-01-01 05:30:19.583764,0
1970-01-01 05:30:19.610068,0
1970-01-01 05:30:19.636372,0
1970-01-01 05:30:19.662676,0
1970-01-01 05:30:19.688980,0
1970-01-01 05:30:19.715283,0
1970-01-01 05:30:19.741587,0
1970-01-01 05:30:19.767891,0
1970-01-01 05:30:19.794195,0
1970-01-01 05:30:19.820499,0
1970-01-01 05:30:19.846803,0
1970-01-01 05:30:19.873107,0
1970-01-01 05:30:19.899410,0
1970-01-01 05:30:19.925714,0
1970-01-01 05:30:19.952018,0
1970-01-01 05:30:19.978322,0
1970-01-01 05:30:20.004626,0
1970-01-01 05:30:20.030930,0
1970-01-01 05:30:20.057234,0
1970-01-01 05:30:20.083537,0
1970-01-01 05:30:20.109841,0
1970-01-01 05:30:20.136145,0
1970-01-01 05:30:20.162449,0
1970-01-01 05:30:20.188753,0
1970-01-01 05:30:20.215057,0
1970-01-01 05:30:20.241361,0
1970-01-01 05:30:20.267664,0
